$ID,$ID_NAME,AnvilATK,AnvilDEF,AnvilPrice,Bonus,Description,Durability,Grade,Icon,Level,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Set,Material,Name,Potential,Price,RequiredClass,RequiredLevel,Sockets,SocketsLimit,Stars,Stat_ATTACK_MAGICAL,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,TimeCoolDown,TimeLifeTime,Tradability,TranscendPrice,Type,TypeAttack,TypeEquipment,Unidentified,UnidentifiedRandom,Weight
514127,FOOT04_127,,"[22, 45, 70, 92, 117, 162, 190, 217, 245, 272, 345, 375, 407, 437, 470, 565, 600, 635, 670, 705, 822, 862, 902, 940, 980, 1020, 1057, 1097, 1137, 1177, 1215, 1255, 1295, 1332, 1372, 1412, 1450, 1490, 1530, 1570]","[29695, 42295, 54891, 67491, 80091, 92686, 105286, 117886, 130486, 143082, 194602, 252423, 316539, 386959, 463675, 546691, 636007, 731619, 833535, 941751, 1056262, 1177074, 1304185, 1437597, 1577308, 1723315, 1875627, 2034234, 2199141, 2370348, 2547855, 2731657, 2921764, 3118167, 3320869, 3529872, 3745174, 3966777, 4194679, 4428877]",,とても貴重な金色の布で作られた堅固な靴です。遠い異国の貴族たちがよく着ているそうです。,50,4,icon_item_boots_auksinis,315,,,,,,,0,プリムスオキシニスブーツ,10,0,TTTTT,315,0,1,9,0,0,0,911,455,0.0,0.0,TTTT,"[1, 1, 2, 3, 3, 4, 7, 8, 11, 17]",1,11,27,False,True,25.0
514128,FOOT04_128,,"[22, 45, 70, 92, 117, 162, 190, 217, 245, 272, 345, 375, 407, 437, 470, 565, 600, 635, 670, 705, 822, 862, 902, 940, 980, 1020, 1057, 1097, 1137, 1177, 1215, 1255, 1295, 1332, 1372, 1412, 1450, 1490, 1530, 1570]","[29695, 42295, 54891, 67491, 80091, 92686, 105286, 117886, 130486, 143082, 194602, 252423, 316539, 386959, 463675, 546691, 636007, 731619, 833535, 941751, 1056262, 1177074, 1304185, 1437597, 1577308, 1723315, 1875627, 2034234, 2199141, 2370348, 2547855, 2731657, 2921764, 3118167, 3320869, 3529872, 3745174, 3966777, 4194679, 4428877]",,モンスターの皮と骨で作った堅固な靴です。遠い異国の戦士たちは、飾られた骨の大きさで自分の能力を示しているそうです。,50,4,icon_item_boots_kaulas,315,,,,,,,2,プリムスカウラスレザーブーツ,10,0,TTTTT,315,0,1,9,0,0,0,455,455,0.0,0.0,TTTT,"[1, 1, 2, 3, 3, 4, 7, 8, 11, 17]",1,11,27,False,True,50.0
514129,FOOT04_129,,"[22, 45, 70, 92, 117, 162, 190, 217, 245, 272, 345, 375, 407, 437, 470, 565, 600, 635, 670, 705, 822, 862, 902, 940, 980, 1020, 1057, 1097, 1137, 1177, 1215, 1255, 1295, 1332, 1372, 1412, 1450, 1490, 1530, 1570]","[29695, 42295, 54891, 67491, 80091, 92686, 105286, 117886, 130486, 143082, 194602, 252423, 316539, 386959, 463675, 546691, 636007, 731619, 833535, 941751, 1056262, 1177074, 1304185, 1437597, 1577308, 1723315, 1875627, 2034234, 2199141, 2370348, 2547855, 2731657, 2921764, 3118167, 3320869, 3529872, 3745174, 3966777, 4194679, 4428877]",,遠い異国の近衛騎士たちが着用する堅固な靴です。純度の高い金が使われています。,50,4,icon_item_boots_kryzius,315,,,,,,,3,プリムスクライジアスグリーブ,10,0,TTTTT,315,0,1,9,0,0,0,455,911,0.0,0.0,TTTT,"[1, 1, 2, 3, 3, 4, 7, 8, 11, 17]",1,11,27,False,True,60.0
514130,FOOT04_130,,"[25, 50, 77, 102, 127, 180, 210, 240, 270, 300, 380, 412, 447, 482, 517, 622, 660, 700, 740, 777, 910, 952, 995, 1040, 1082, 1125, 1170, 1212, 1255, 1300, 1342, 1385, 1430, 1472, 1515, 1560, 1602, 1645, 1690, 1732]","[32791, 46939, 61083, 75231, 89379, 103527, 117670, 131818, 145966, 160110, 217822, 282609, 354469, 433399, 519408, 612486, 712638, 819864, 934164, 1055533, 1183981, 1319499, 1462095, 1611760, 1768500, 1932313, 2103196, 2281158, 2466189, 2658298, 2857477, 3063730, 3277057, 3497458, 3724929, 3959478, 4201096, 4449789, 4705555, 4968396]",,鷲のくちばしをかたどって作った靴です。,50,4,icon_item_cloth_boots_1,350,,,,,,,0,プリムスイレリスブーツ,11,0,TTTTT,350,0,1,9,0,0,0,1010,505,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 18]",1,11,27,False,True,35.0
514131,FOOT04_131,,"[25, 50, 77, 102, 127, 180, 210, 240, 270, 300, 380, 412, 447, 482, 517, 622, 660, 700, 740, 777, 910, 952, 995, 1040, 1082, 1125, 1170, 1212, 1255, 1300, 1342, 1385, 1430, 1472, 1515, 1560, 1602, 1645, 1690, 1732]","[32791, 46939, 61083, 75231, 89379, 103527, 117670, 131818, 145966, 160110, 217822, 282609, 354469, 433399, 519408, 612486, 712638, 819864, 934164, 1055533, 1183981, 1319499, 1462095, 1611760, 1768500, 1932313, 2103196, 2281158, 2466189, 2658298, 2857477, 3063730, 3277057, 3497458, 3724929, 3959478, 4201096, 4449789, 4705555, 4968396]",,特殊な蔓を使って作った靴です。自然親和性の高い防具です。,50,4,icon_item_leather_boots_1,350,,,,,,,2,プリムスゼベネリスレザーブーツ,11,0,TTTTT,350,0,1,9,0,0,0,505,505,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 18]",1,11,27,False,True,40.0
514132,FOOT04_132,,"[25, 50, 77, 102, 127, 180, 210, 240, 270, 300, 380, 412, 447, 482, 517, 622, 660, 700, 740, 777, 910, 952, 995, 1040, 1082, 1125, 1170, 1212, 1255, 1300, 1342, 1385, 1430, 1472, 1515, 1560, 1602, 1645, 1690, 1732]","[32791, 46939, 61083, 75231, 89379, 103527, 117670, 131818, 145966, 160110, 217822, 282609, 354469, 433399, 519408, 612486, 712638, 819864, 934164, 1055533, 1183981, 1319499, 1462095, 1611760, 1768500, 1932313, 2103196, 2281158, 2466189, 2658298, 2857477, 3063730, 3277057, 3497458, 3724929, 3959478, 4201096, 4449789, 4705555, 4968396]",,鱗を繋ぎ合わせた靴です。 鱗を繋ぎ合わせて作ったため、動きやすいです。,50,4,icon_item_iorn_boots_1,350,,,,,,,3,プリムスバスティクルグリーブ,11,0,TTTTT,350,0,1,9,0,0,0,505,1010,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 18]",1,11,27,False,True,50.0
514133,FOOT04_133,,"[27, 55, 82, 110, 137, 195, 227, 260, 292, 325, 410, 447, 485, 522, 557, 672, 715, 757, 797, 840, 982, 1030, 1075, 1122, 1170, 1217, 1262, 1310, 1357, 1405, 1450, 1497, 1545, 1590, 1637, 1685, 1732, 1777, 1825, 1872]","[35469, 50958, 66442, 81927, 97416, 112900, 128385, 143874, 159358, 174847, 237915, 308727, 387283, 473584, 567625, 669411, 778941, 896211, 1021225, 1153984, 1294483, 1442727, 1598715, 1762443, 1933915, 2113132, 2300094, 2494795, 2697241, 2907427, 3125358, 3351033, 3584452, 3825612, 4074516, 4331164, 4595553, 4867686, 5147563, 5435185]",,ニコポリスで消えてから数百年後に再び現れた装備の中の武器類は新しいものが多いですが、防具類はそうでもありません。これを着ていた人たちの行方は未だに分かりませんが、彼らの服だけが戻ってきたのです。,50,4,icon_item_baronwear_boots,380,,,,,,,0,プリムスプラネタブーツ,10,0,TTTTT,380,0,1,9,0,0,0,1095,547,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 19]",1,11,27,False,True,35.0
514134,FOOT04_134,,"[27, 55, 82, 110, 137, 195, 227, 260, 292, 325, 410, 447, 485, 522, 557, 672, 715, 757, 797, 840, 982, 1030, 1075, 1122, 1170, 1217, 1262, 1310, 1357, 1405, 1450, 1497, 1545, 1590, 1637, 1685, 1732, 1777, 1825, 1872]","[35469, 50958, 66442, 81927, 97416, 112900, 128385, 143874, 159358, 174847, 237915, 308727, 387283, 473584, 567625, 669411, 778941, 896211, 1021225, 1153984, 1294483, 1442727, 1598715, 1762443, 1933915, 2113132, 2300094, 2494795, 2697241, 2907427, 3125358, 3351033, 3584452, 3825612, 4074516, 4331164, 4595553, 4867686, 5147563, 5435185]",,ニコポリスで消えてから数百年後に再び現れた装備の中の武器類は新しいものが多いですが、防具類はそうでもありません。これを着ていた人たちの行方は未だに分かりませんが、彼らの服だけが戻ってきたのです。,50,4,icon_item_baldish_boots,380,,,,,,,2,プリムスウカスレザーブーツ,10,0,TTTTT,380,0,1,9,0,0,0,547,547,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 19]",1,11,27,False,True,40.0
514135,FOOT04_135,,"[27, 55, 82, 110, 137, 195, 227, 260, 292, 325, 410, 447, 485, 522, 557, 672, 715, 757, 797, 840, 982, 1030, 1075, 1122, 1170, 1217, 1262, 1310, 1357, 1405, 1450, 1497, 1545, 1590, 1637, 1685, 1732, 1777, 1825, 1872]","[35469, 50958, 66442, 81927, 97416, 112900, 128385, 143874, 159358, 174847, 237915, 308727, 387283, 473584, 567625, 669411, 778941, 896211, 1021225, 1153984, 1294483, 1442727, 1598715, 1762443, 1933915, 2113132, 2300094, 2494795, 2697241, 2907427, 3125358, 3351033, 3584452, 3825612, 4074516, 4331164, 4595553, 4867686, 5147563, 5435185]",,ニコポリスで消えてから数百年後に再び現れた装備の中の武器類は新しいものが多いですが、防具類はそうでもありません。これを着ていた人たちの行方は未だに分かりませんが、彼らの服だけが戻ってきたのです。,50,4,icon_item_boots_frost,380,,,,,,,3,プリムスガラティカグリーブ,10,0,TTTTT,380,0,1,9,0,0,0,547,1095,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 19]",1,11,27,False,True,50.0
514136,FOOT04_136,,"[25, 50, 77, 102, 127, 180, 210, 240, 270, 300, 380, 412, 447, 482, 517, 622, 660, 700, 740, 777, 910, 952, 995, 1040, 1082, 1125, 1170, 1212, 1255, 1300, 1342, 1385, 1430, 1472, 1515, 1560, 1602, 1645, 1690, 1732]","[32791, 46939, 61083, 75231, 89379, 103527, 117670, 131818, 145966, 160110, 217822, 282609, 354469, 433399, 519408, 612486, 712638, 819864, 934164, 1055533, 1183981, 1319499, 1462095, 1611760, 1768500, 1932313, 2103196, 2281158, 2466189, 2658298, 2857477, 3063730, 3277057, 3497458, 3724929, 3959478, 4201096, 4449789, 4705555, 4968396]","[[3, 57.0], [66, 1.0], [8, 46.0]]",ほとんどの陣形の緑が急激に増えたことを考慮し、ライタス装備の主な色は緑色になりました。それに移動に役立つ魔法も付与されました。,50,4,icon_item_9rank_cloth_01_boots,350,,,,,[30557],,0,ライタスブーツ,13,0,TTTTT,350,0,1,9,0,0,0,1010,505,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 18]",1,11,27,False,False,35.0
514137,FOOT04_137,,"[25, 50, 77, 102, 127, 180, 210, 240, 270, 300, 380, 412, 447, 482, 517, 622, 660, 700, 740, 777, 910, 952, 995, 1040, 1082, 1125, 1170, 1212, 1255, 1300, 1342, 1385, 1430, 1472, 1515, 1560, 1602, 1645, 1690, 1732]","[32791, 46939, 61083, 75231, 89379, 103527, 117670, 131818, 145966, 160110, 217822, 282609, 354469, 433399, 519408, 612486, 712638, 819864, 934164, 1055533, 1183981, 1319499, 1462095, 1611760, 1768500, 1932313, 2103196, 2281158, 2466189, 2658298, 2857477, 3063730, 3277057, 3497458, 3724929, 3959478, 4201096, 4449789, 4705555, 4968396]","[[63, 24.0], [1, 57.0], [66, 1.0]]",正面に着いたカボチャの目が敵の弱点を見つけて強力な攻撃ができるという迷信を信じている人もいるそうです。たまにそれっぽい状況が発生するため、意外と迷信は代々受け継がれています。,50,4,icon_item_9rank_leather_02_boots,350,,,,,[30558],,2,ピエタスレザーブーツ,13,0,TTTTT,350,0,1,9,0,0,0,505,505,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 18]",1,11,27,False,False,40.0
514138,FOOT04_138,,"[25, 50, 77, 102, 127, 180, 210, 240, 270, 300, 380, 412, 447, 482, 517, 622, 660, 700, 740, 777, 910, 952, 995, 1040, 1082, 1125, 1170, 1212, 1255, 1300, 1342, 1385, 1430, 1472, 1515, 1560, 1602, 1645, 1690, 1732]","[32791, 46939, 61083, 75231, 89379, 103527, 117670, 131818, 145966, 160110, 217822, 282609, 354469, 433399, 519408, 612486, 712638, 819864, 934164, 1055533, 1183981, 1319499, 1462095, 1611760, 1768500, 1932313, 2103196, 2281158, 2466189, 2658298, 2857477, 3063730, 3277057, 3497458, 3724929, 3959478, 4201096, 4449789, 4705555, 4968396]","[[4, 57.0], [66, 1.0], [6, 46.0]]",魔王ジェスティが誕生させた直属魔将のアウスラにちなんだ名前が付けられた装備という説がありますが、単なる偶然に過ぎないと思います。人間が魔族の名前を仰ぐはずもなく、魔将アウスラの立場からも彼より上級の魔族が少なくないのでこれを知ったら困るだけでしょう。,50,4,icon_item_9rank_iorn_02_boots,350,,,,,[30559],,3,アウスラグリーブ,13,0,TTTTT,350,0,1,9,0,0,0,505,1010,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 7, 9, 12, 18]",1,11,27,False,False,50.0
515101,FOOT05_101,,"[31, 65, 96, 131, 165, 231, 268, 309, 346, 384, 487, 531, 575, 618, 662, 800, 850, 900, 950, 1000, 1165, 1221, 1278, 1334, 1390, 1443, 1500, 1556, 1612, 1668, 1721, 1778, 1834, 1890, 1946, 2000, 2056, 2112, 2168, 2225]","[39296, 56322, 73342, 90368, 107394, 124414, 141440, 158466, 175486, 192512, 261922, 339843, 426273, 521220, 624676, 736643, 857125, 986118, 1123620, 1269639, 1424167, 1587206, 1758760, 1938825, 2127399, 2324490, 2530090, 2744201, 2966827, 3197964, 3437616, 3685773, 3942445, 4207633, 4481326, 4763535, 5054259, 5353493, 5661237, 5977492]",,ベルカッパーは元々、自分の世界にいた時はさらに強いドラゴンの護衛兵だったという説があります。それが事実かどうかはともかく、彼が守っていたドラゴンも死んでしまったのでしょう。,50,0,icon_item_velcofer01_cloth_boots,360,,,,,,,0,ベルカッパーブーツ,14,0,TTTTT,360,0,1,10,0,0,0,1163,581,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 8, 10, 13, 20]",1,11,27,False,False,15.0
515102,FOOT05_102,,"[31, 65, 96, 131, 165, 231, 268, 309, 346, 384, 487, 531, 575, 618, 662, 800, 850, 900, 950, 1000, 1165, 1221, 1278, 1334, 1390, 1443, 1500, 1556, 1612, 1668, 1721, 1778, 1834, 1890, 1946, 2000, 2056, 2112, 2168, 2225]","[39296, 56322, 73342, 90368, 107394, 124414, 141440, 158466, 175486, 192512, 261922, 339843, 426273, 521220, 624676, 736643, 857125, 986118, 1123620, 1269639, 1424167, 1587206, 1758760, 1938825, 2127399, 2324490, 2530090, 2744201, 2966827, 3197964, 3437616, 3685773, 3942445, 4207633, 4481326, 4763535, 5054259, 5353493, 5661237, 5977492]",,マスターの中には女神の装備を作った当事者がテリアベリスだと知らなかったとしたら、それこそが彼がアムジナスである証拠になりうると言う人もいます。ですが、アムジナス達はまだ彼がアムジナスであることを確認したことが無いので、今のところは噂に過ぎません。,50,0,icon_item_velcofer01_leather_boots,360,,,,,,,2,ベルカッパーレザーブーツ,14,0,TTTTT,360,0,1,10,0,0,0,581,581,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 8, 10, 13, 20]",1,11,27,False,False,15.0
515103,FOOT05_103,,"[31, 65, 96, 131, 165, 231, 268, 309, 346, 384, 487, 531, 575, 618, 662, 800, 850, 900, 950, 1000, 1165, 1221, 1278, 1334, 1390, 1443, 1500, 1556, 1612, 1668, 1721, 1778, 1834, 1890, 1946, 2000, 2056, 2112, 2168, 2225]","[39296, 56322, 73342, 90368, 107394, 124414, 141440, 158466, 175486, 192512, 261922, 339843, 426273, 521220, 624676, 736643, 857125, 986118, 1123620, 1269639, 1424167, 1587206, 1758760, 1938825, 2127399, 2324490, 2530090, 2744201, 2966827, 3197964, 3437616, 3685773, 3942445, 4207633, 4481326, 4763535, 5054259, 5353493, 5661237, 5977492]",,ボルタとベルカッパーを除き、この世界へ脱出して追跡まで逃れたドラゴンが他にいるのかは分かっていません。しかし、可能性は十分にあります。そして神樹の日が彼らにとって確実にチャンスとなったでしょう。,50,0,icon_item_velcofer01_iorn_boots,360,,,,,,,3,ベルカッパーグリーブ,14,0,TTTTT,360,0,1,10,0,0,0,581,1163,0.0,0.0,TTTT,"[1, 1, 2, 3, 4, 5, 8, 10, 13, 20]",1,11,27,False,False,15.0
515104,FOOT05_104,,"[31, 65, 96, 131, 165, 231, 268, 309, 346, 384, 487, 531, 575, 618, 662, 800, 850, 900, 950, 1000, 1165, 1221, 1278, 1334, 1390, 1443, 1500, 1556, 1612, 1668, 1721, 1778, 1834, 1890, 1946, 2000, 2056, 2112, 2168, 2225]","[39296, 56322, 73342, 90368, 107394, 124414, 141440, 158466, 175486, 192512, 261922, 339843, 426273, 521220, 624676, 736643, 857125, 986118, 1123620, 1269639, 1424167, 1587206, 1758760, 1938825, 2127399, 2324490, 2530090, 2744201, 2966827, 3197964, 3437616, 3685773, 3942445, 4207633, 4481326, 4763535, 5054259, 5353493, 5661237, 5977492]",,ベルカッパーは元々、自分の世界にいた時はさらに強いドラゴンの護衛兵だったという説があります。それが事実かどうかはともかく、彼が守っていたドラゴンも死んでしまったのでしょう。,50,0,icon_item_velcofer01_cloth_boots,360,,[642916],,,,,0,ベルカッパーブーツ,14,0,TTTTT,360,0,1,10,0,0,0,1163,581,0.0,0.0,FFFF,"[1, 1, 2, 3, 4, 5, 8, 10, 13, 20]",1,11,27,False,False,15.0
515105,FOOT05_105,,"[31, 65, 96, 131, 165, 231, 268, 309, 346, 384, 487, 531, 575, 618, 662, 800, 850, 900, 950, 1000, 1165, 1221, 1278, 1334, 1390, 1443, 1500, 1556, 1612, 1668, 1721, 1778, 1834, 1890, 1946, 2000, 2056, 2112, 2168, 2225]","[39296, 56322, 73342, 90368, 107394, 124414, 141440, 158466, 175486, 192512, 261922, 339843, 426273, 521220, 624676, 736643, 857125, 986118, 1123620, 1269639, 1424167, 1587206, 1758760, 1938825, 2127399, 2324490, 2530090, 2744201, 2966827, 3197964, 3437616, 3685773, 3942445, 4207633, 4481326, 4763535, 5054259, 5353493, 5661237, 5977492]",,マスターの中には女神の装備を作った当事者がテリアベリスだと知らなかったとしたら、それこそが彼がアムジナスである証拠になりうると言う人もいます。ですが、アムジナス達はまだ彼がアムジナスであることを確認したことが無いので、今のところは噂に過ぎません。,50,0,icon_item_velcofer01_leather_boots,360,,[642916],,,,,2,ベルカッパーレザーブーツ,14,0,TTTTT,360,0,1,10,0,0,0,581,581,0.0,0.0,FFFF,"[1, 1, 2, 3, 4, 5, 8, 10, 13, 20]",1,11,27,False,False,15.0
515106,FOOT05_106,,"[31, 65, 96, 131, 165, 231, 268, 309, 346, 384, 487, 531, 575, 618, 662, 800, 850, 900, 950, 1000, 1165, 1221, 1278, 1334, 1390, 1443, 1500, 1556, 1612, 1668, 1721, 1778, 1834, 1890, 1946, 2000, 2056, 2112, 2168, 2225]","[39296, 56322, 73342, 90368, 107394, 124414, 141440, 158466, 175486, 192512, 261922, 339843, 426273, 521220, 624676, 736643, 857125, 986118, 1123620, 1269639, 1424167, 1587206, 1758760, 1938825, 2127399, 2324490, 2530090, 2744201, 2966827, 3197964, 3437616, 3685773, 3942445, 4207633, 4481326, 4763535, 5054259, 5353493, 5661237, 5977492]",,ボルタとベルカッパーを除き、この世界へ脱出して追跡まで逃れたドラゴンが他にいるのかは分かっていません。しかし、可能性は十分にあります。そして神樹の日が彼らにとって確実にチャンスとなったでしょう。,50,0,icon_item_velcofer01_iorn_boots,360,,[642916],,,,,3,ベルカッパーグリーブ,14,0,TTTTT,360,0,1,10,0,0,0,581,1163,0.0,0.0,FFFF,"[1, 1, 2, 3, 4, 5, 8, 10, 13, 20]",1,11,27,False,False,15.0
521101,LEG01_101,,"[1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 50, 51, 52]","[2272, 2283, 2295, 2306, 2317, 2328, 2340, 2351, 2362, 2373, 2981, 3593, 4212, 4837, 5467, 6102, 6743, 7391, 8043, 8700, 9364, 10035, 10710, 11389, 12075, 12768, 13466, 14168, 14877, 15592, 16312, 17037, 17768, 18506, 19248, 19995, 20749, 21510, 22275, 23044]",,この装備なしで旅立つ冒険家はいません。,42,2,icon_item_pants_bube,1,,,,,,,2,ライトパンツ,3,72,TTTTT,1,0,1,1,0,0,0,10,10,0.0,0.0,TTTT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,0,False,False,100.0
521102,LEG01_102,,"[1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 50, 51, 52]","[2272, 2283, 2295, 2306, 2317, 2328, 2340, 2351, 2362, 2373, 2981, 3593, 4212, 4837, 5467, 6102, 6743, 7391, 8043, 8700, 9364, 10035, 10710, 11389, 12075, 12768, 13466, 14168, 14877, 15592, 16312, 17037, 17768, 18506, 19248, 19995, 20749, 21510, 22275, 23044]",,高原地帯では他の服を選んでください。寒いです。,42,2,icon_item_pants_bube,1,,,,,,,2,キルトパンツ,3,72,TTTTT,1,0,1,1,0,0,0,10,10,0.0,0.0,TTTT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,0,False,False,100.0
521103,LEG01_103,,"[1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 25, 26, 27, 28, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 50, 51, 52]","[2272, 2283, 2295, 2306, 2317, 2328, 2340, 2351, 2362, 2373, 2981, 3593, 4212, 4837, 5467, 6102, 6743, 7391, 8043, 8700, 9364, 10035, 10710, 11389, 12075, 12768, 13466, 14168, 14877, 15592, 16312, 17037, 17768, 18506, 19248, 19995, 20749, 21510, 22275, 23044]",,重いですが、下半身を安定させてくれます。,42,2,icon_item_pants_bube_blue,1,,,,,,,2,レザーパンツ,3,518,TTTTT,1,0,1,1,0,0,0,10,10,0.0,0.0,TTTT,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1,11,0,False,False,120.0
521104,LEG01_104,,"[1, 3, 5, 7, 8, 11, 13, 15, 17, 20, 22, 25, 27, 28, 31, 35, 37, 40, 42, 45, 48, 51, 53, 56, 58, 61, 63, 66, 68, 71, 72, 75, 77, 80, 82, 85, 87, 90, 92, 95]","[2691, 2911, 3134, 3354, 3575, 3798, 4018, 4239, 4461, 4682, 6129, 7688, 9355, 11135, 13025, 15025, 17138, 19359, 21692, 24133, 26687, 29353, 32127, 35012, 38009, 41116, 44331, 47661, 51099, 54648, 58308, 62079, 65958, 69950, 74054, 78266, 82590, 87023, 91568, 96223]",,あなたをしっかり支えてくれます。,42,2,icon_item_pants_bube_blue,15,,,,,,,2,ハードレザーパンツ,4,518,TTTTT,15,0,1,2,0,0,0,28,28,0.0,0.0,TTTT,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 3]",1,11,0,False,False,120.0
